Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
56,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,aluguel,procurando serviço,2,,,,,carroceiro,,,M,,preto,,"Rua da Conceição, 44",,PRECISA-SE alugar dous pretos que saibão andar com carroças; na rua da Conceição n. 44.,,,,,,,,,,,,,,,,
57,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, engomadeira, costureira",,,F,,preta,,"Rua de Dom Manoel, 20 A",,"ALUGA-SE, na rua de D. Manoel n. 20 A, huma preta sabendo coser, lavar, engommar, cozinhar e fazer compras.",,,,,,,,,,,,,,,,
58,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,aluguel,oferecendo serviço,3,,,,,para todo o serviço,,,M,,preto,,"Largo do Paço, 8, 2 andar",,"ALUGÃO-SE, no largo do Paço n. 8, 2 andar, tres pretos para todo o serviço, entendem de roça.",,,,,,,,,,,,,,,,
59,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, engomadeira",,,M,,preto,,"Rua do Fogo, 35",,"ALUGA-SE hum preto que sabe perfeitamente lavar, engommar, e todo o mais serviço; na rua do Fogo n. 35.",,,,,,,,,,,,,,,,
60,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,fuga,procurando serviço,1,,,,,,Antonio,Angola,M,,preto,escravo,"Rua do Rosário, 30",,"Fugio, da rua do Rosário n. 30, na noite de 2 do corrente, hum preto de nome Antonio, de nação Angola, com as pernas arqueadas; quem o levar á casa do numero acima receberá alviçaras.",,,,,,,,,,,,,,,,
61,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,venda,oferecendo serviço,1,,,,,oleiro,,,M,,preto,escravo,"Rua da Valla, 89",,"VENDE-SE, na rua da Valla n. 89 hum preto moço, oleiro, e para todo o mais serviço, por preço commodo.",,,,,,,,,,,,,,,,
62,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,aluguel,procurando serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua do Sabão, 92",,"Quem tiver hum preto cozinheiro, sem vícios, e o quizer alugar, queira dirigir-se á rua do Sabão n. 92.",,,,,,,,,,,,,,,,
63,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,venda,oferecendo serviço,1,,,,,"engomadeira, cozinheira",,,F,24,preta,escrava,"Rua do Fogo, 91",,"VENDE-SE, na rua do Fogo n. 91, huma preta de 24 annos, que engomma, cozinha, e lava de sabão e barrela; e hum molecão de 20 annos, que sabe trabalhar em armazem, ambos são bonitas peças.",,,,,,,,,,,,,,,,
64,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,venda,oferecendo serviço,1,,,,,trabalhador de armazem,,,M,20,,escravo,"Rua do Fogo, 91",,"VENDE-SE, na rua do Fogo n. 91, huma preta de 24 annos, que engomma, cozinha, e lava de sabão e barrela; e hum molecão de 20 annos, que sabe trabalhar em armazem, ambos são bonitas peças.",,,,,,,,,,,,,,,,
65,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,aluguel,oferecendo serviço,1,,,,,serviço de casa,,,F,,preta,forra,"Rua do Valongo, 143",,"Quem quizer alugar huma preta forra, que afiança a sua conducta, para o serviço de huma casa, dirija-se á rua do Valongo n. 143.",,,,,,,,,,,,,,,,
66,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,venda,procurando serviço,>1,,,,,padeiro,,,M,,preto,,"Rua do Hospício, 173",,"PRECISA-SE de pretos padeiros e de hum forneiro, na rua do Hospício n. 173.",,,,,,,,,,,,,,,,
67,Jornal do Commercio,90,4,http://memoria.bn.br/DocReader/364568_03/360,4-Apr-1840,venda,procurando serviço,1,,,,,forneiro,,,M,,preto,,"Rua do Hospício, 173",,"PRECISA-SE de pretos padeiros e de hum forneiro, na rua do Hospício n. 173.",,,,,,,,,,,,,,,,
68,Jornal do Commercio,91,4,http://memoria.bn.br/DocReader/364568_03/364,5-Apr-1840,fuga,procurando serviço,1,,,,,,Francisco,Caçange,M,,,escravo,"Rua do Hospício, 163",,"Fugio, em dia 3 de abril, da casa n. 88 do Engenho Velho, hum moleque de nome Francisco, nação Caçange, cara vistosa, cambaio de huma perna, e paralytico do braço direito: quem o achar e levar á rua do Hospício, casa n. 163, será gratificado.",,,,,,,,,,,,,,,,
69,Jornal do Commercio,91,4,http://memoria.bn.br/DocReader/364568_03/364,5-Apr-1840,aluguel,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua do Lavradio, 53",,"ALUGA-SE hum preto cozinheiro; quem o quizer procure na rua do Lavradio n. 53, casas velhas, defronte da Relação, ou na Alfândega a Manoel Pereira da Silva.",,,,,,,,,,,,,,,,
70,Jornal do Commercio,92,3,http://memoria.bn.br/DocReader/364568_03/367,6-Apr-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,,,,M/F,,,escravo,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME faz leilão, hoje quarta feira, ás 11 horas, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escravos de ambos os sexos, entre os quais ha hum preto peritimo cozinheiro de forno, fogão e massas, faz doces de todas as qualidades, e he affiançado sem vicios nenhuns: hum dito excellente official de boleeiro; hum dito sem vicios nenhuns, de bonita figura, com principio de official de sapateiro, e muito proprio para o serviço de casa, o qual não se vende senão por se precisar do seu importe; lavadeiras, engommadeiras, costureiras, mocambas, pretos e pretas de roça, moleques e negrinhas, etc. , etc; os quais serão vendidos, como de costume, com condições de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
71,Jornal do Commercio,92,3,http://memoria.bn.br/DocReader/364568_03/367,6-Apr-1840,venda,oferecendo serviço,1,,,,,cozinheira,,,F,,preta,escrava,"Rua de São José, 77, 1º andar",,"VENDE-SE huma preta de bonita figura, perfeita cozinheira de forno e fogão, faz doces de calda de differentes qualidades, lava de sabão e barrela, e engomma liso: não se duvida dar a contento; na rua de S. José, n. 77, 1º andar.",,,,,,,,,,,,,,,,
72,Jornal do Commercio,92,3,http://memoria.bn.br/DocReader/364568_03/367,6-Apr-1840,venda,oferecendo serviço,1,,,,,carregador de café,,,M,,preto,escravo,"Rua de São José, 77, 1º andar",,"VENDE-SE hum preto reforçado, proprio para carregador de café, e hum bom official d'oleiro de roda, ambos livres de vicios; na rua de S. José, n. 77, 1 andar.",,,,,,,,,,,,,,,,
73,Jornal do Commercio,92,3,http://memoria.bn.br/DocReader/364568_03/367,6-Apr-1840,venda,oferecendo serviço,1,,,,,"engomadeira, cozinheira",,,F,28,,escrava,"Rua da Alfândega, 293",,"VENDE-SE huma preta de 28 a 30 annos d' idade, perfeita engommadeira e costureira; e huma pretinha de 13 annos, com habilidades; na rua d' Alfândega, n. 293.",,,,,,,,,,,,,,,,
74,Jornal do Commercio,92,3,http://memoria.bn.br/DocReader/364568_03/367,6-Apr-1840,venda,oferecendo serviço,1,,,,,,,,F,13,preta,escrava,"Rua da Alfândega, 293",,"VENDE-SE huma preta de 28 a 30 annos d' idade, perfeita engommadeira e costureira; e huma pretinha de 13 annos, com habilidades; na rua d' Alfândega, n. 293.",,,,,,,,,,,,,,,,
75,Jornal do Commercio,92,3,http://memoria.bn.br/DocReader/364568_03/367,6-Apr-1840,venda,oferecendo serviço,1,,,,,,,,F,,,escrava,"Rua do Senhor dos Passos, 182",,"VENDE-SE, por precisão, huma preta que engomma, lava, cozinha e faz doces; na rua do Senhor dos Passos, n. 182.",,,,,,,,,,,,,,,,
76,Jornal do Commercio,92,3,http://memoria.bn.br/DocReader/364568_03/367,6-Apr-1840,venda,oferecendo serviço,1,,,,,,,,M,,,escravo,"Rua da Alfândega, 129",,"VENDE-SE, na rua d' Alfândega, n. 129, hum preto proprio para todo o serviço, muito forte e robusto.",,,,,,,,,,,,,,,,
77,Jornal do Commercio,92,3,http://memoria.bn.br/DocReader/364568_03/367,6-Apr-1840,fuga,procurando serviço,1,50$000,,Manoel José Rodrigues Torres Junior,,,Joaquim,Songo,M,,preto,escravo,"Rua das Violas, 1 C",,"Fugio, há 4 mezes, de Manoel José Rodrigues Torres Junior, morador em S. João de Itaborahy, hum preto de nome Joaquim, nação Songo, tem alguns signaes pelas costas de chicote, bastante preto, olhos vivos, afunilado de corpo, pernas finas e pés seccos, boa altura e bem feito de corpo: dizem ter sido visto ao vir do Campo de Santa Anna puxando huma besta escura com jacas de carregar hortaliça. Quem o apprehender e levar á casa de Joaquim José de Castro de Araújo Sampaio, na rua das Violas, n. 1 C, ou á dita villa, receberá 50$000 rs. de alviçaras.",,,,,,,,,,,,,,,,
78,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,,,,M/F,,,escravo,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME faz leilão, hoje quarta feira, ás 11 horas, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escravos de ambos os sexos, entre os quais ha hum preto peritimo cozinheiro de forno, fogão e massas, faz doces de todas as qualidades, e he affiançado sem vicios nenhuns: hum dito excellente official de boleeiro; hum dito sem vicios nenhuns, de bonita figura, com principio de official de sapateiro, e muito proprio para o serviço de casa, o qual não se vende senão por se precisar do seu importe; lavadeiras, engommadeiras, costureiras, mocambas, pretos e pretas de roça, moleques e negrinhas, etc. , etc; os quais serão vendidos, como de costume, com condições de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
79,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,aluguel,oferecendo serviço,1,,,,,"cozinheira, engomadeira, costureira",,,F,,preta,,"Rua da Quitanda, 8",,"ALUGA-SE, na rua da Quitanda n. 8, huma preta para servir de portas a dentro, pois he huma linda e perfeita mocamba, sabe cozinhar, engommar, coser, vestir e pregar huma Sra. Com toda a exactidão.",,,,,,,,,,,,,,,,
80,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,,"Rua do Sabão, 103",,ALUGA-SE huma preta boa ama de leite e carinhosa para crianças; na rua do Sabão n. 103.,,,,,,,,,,,,,,,,
81,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,,,,F,22,preta,,"Largo da Prainha, 14",,"VENDE-SE, no largo da Prainha n. 14, huma preta de nação, de idade de 22 annos, com principios de boa mocamba e muito carinhosa para crianças.",,,,,,,,,,,,,,,,
82,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,aluguel,oferecendo serviço,1,,,,,serviço de casa,,,F,,preta,,"Rua da Quitanda, 99",,"ALUGA-SE huma preta para todo o serviço de huma casa, sabendo lavar, engommar e cozinhar; na rua da Quitanda n. 99.",,,,,,,,,,,,,,,,
83,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,aluguel,oferecendo serviço,1,12$000,,,,serviço de casa,,,F,,preta,,"Praia de Dom Manoel, beco da Boa Morte, 8",,"ALUGA-SE huma preta para o serviço de portas a dentro, sabendo ensaboar, coser, engommar e fazer vestidos, e muito carinhosa para crianças; seu ordenado he de 12$000 rs. Adiantados: quem precisar falle na praia de D. Manoel, beco da Boa Morte, n. 8.",,,,,,,,,,,,,,,,
84,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,aluguel ou venda,oferecendo serviço,1,,,,,,,,F,,preta,,"Rua do Ouvidor, 9",,"ALUGA-SE huma preta que sabe lavar, engommar e cozinhar, e também não se duvidará vender fazendo conta: na rua do Ouvidor n. 9",,,,,,,,,,,,,,,,
85,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,compra,oferecendo serviço,>1,,,,,,,,F,,,escravo,"Rua dos Ciganos, 24",,"Comprão-se escravos de ambos os sexos, que ainda sejão moços, vistosos e sem vicios (principalmente de bebida e fuga); na rua dos Ciganos n. 24.",,,,,,,,,,,,,,,,
86,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,,,,M,,preta,escrava,"Rua da Valla, 89",,"VENDE-SE, na rua da Valla n. 89, huma preta com hum filho de 5 annos, por commodo preço.",,,,,,,,,,,,,,,,
87,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,"costureira, engommadeira, lavadeira, e cozinheira",,,F,,preta,escrava,"Rua dos Ourives, 155",,"VENDE-SE huma preta recolhida, perfeita costureira, engommadeira, lavadeira, e cozinheira de forno e fogão, que arruma e serve hum chá, prega e veste huma Sra. : vende-se para casa particular, e dá-se a contento: na rua dos Ourives n. 155.",,,,,,,,,,,,,,,,
88,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,"engomadeira, lavadeira",,,F,,,escrava,"Rua do Fogo, 91",,"VENDE-SE , na rua do Fogo n. 91, huma mocamba que sabe engommar, lavar de sabão e barrela, e cozinhar, tudo bem; e hum molecão peça, de 18 annos, lindo, para pagem ou qualquer officio.",,,,,,,,,,,,,,,,
89,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,,,,M,18,,escravo,"Rua do Fogo, 91",,"VENDE-SE , na rua do Fogo n. 91, huma mocamba que sabe engommar, lavar de sabão e barrela, e cozinhar, tudo bem; e hum molecão peça, de 18 annos, lindo, para pagem ou qualquer officio.",,,,,,,,,,,,,,,,
90,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,420,,,,,,,F,,preta,escrava,"Rua da Valla, 89",,"VENDE-SE, na rua da Valla n. 89, huma preta com habilidades, por 420$ rs.; e hum preto cozinheiro, moço, para fôra da província, por 380$ rs.",,,,,,,,,,,,,,,,
91,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,380,,,,cozinheira,,,M,,preto,escravo,"Rua da Valla, 89",,"VENDE-SE, na rua da Valla n. 89, huma preta com habilidades, por 420$ rs.; e hum preto cozinheiro, moço, para fôra da província, por 380$ rs.",,,,,,,,,,,,,,,,
92,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,2,300,,,,,,,M,,preto,escravo,"Rua de São José, 10",,"VENDEM-SE dous pretos, a 300$ rs. : são fortes e robustos (juntos ou separados), e não tem vícios: na rua de S. José n. 10.",,,,,,,,,,,,,,,,
93,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,250,,,,,,,M,,preto,escravo,"Rua do Lavradio, 23",,"VENDE-SE, por 250$ rs. , hum bom preto; na rua do Lavradio n. 23.",,,,,,,,,,,,,,,,
94,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,aluguel,procurando serviço,1,,,,,chacareiro,,,M,,preto,,"Rua do Hospício, 40",,"PRECISA-SE alugar hum preto para trabalhar n'huma chacara, que tenha algum conhecimento de hortaliça; na rua do Hospício n. 40.
",,,,,,,,,,,,,,,,
95,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,fuga,procurando serviço,1,,,,,oficial de alfaiate,José,,M,,pardo,,"Rua Direita, á casa do Sr Francisco Ferreira de Assiz",,"Anda ausente da fortaleza de Santa Cruz, desde sexta feira 3 do corrente mez, o pardo José, official de alfaiate, levando vestido jaqueta de sarja preta, camisa branca e calças de cassineta esverdeada; anda descalço e com o chapéo de pello preto; he alto, magro, e tem os olhos bastante fundos: quem o encontrar e quizer apprehendê-lo pôde leva-lo á rua Direita, á casa do Sr. Francisco Ferreira de Assiz, ou a seu senhor, na mencionada fortaleza, de quem receberá as alviçaras.",,,,,,,,,,,,,,,,
96,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma boa mocamba, com todas as prendas precisas; huma preta moça, que lava, engomma, cose e cozinha; huma boa lavadeira de rio e quitandeira, huma negrinha, e hum barbeiro, sangrador e dentista: na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
97,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,"lavadeira, engomadeira, cozinheira, costureira",,,F,,preta,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma boa mocamba, com todas as prendas precisas; huma preta moça, que lava, engomma, cose e cozinha; huma boa lavadeira de rio e quitandeira, huma negrinha, e hum barbeiro, sangrador e dentista: na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
98,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,lavadeira e quitandeira,,,F,,preta,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma boa mocamba, com todas as prendas precisas; huma preta moça, que lava, engomma, cose e cozinha; huma boa lavadeira de rio e quitandeira, huma negrinha, e hum barbeiro, sangrador e dentista: na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
99,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma boa mocamba, com todas as prendas precisas; huma preta moça, que lava, engomma, cose e cozinha; huma boa lavadeira de rio e quitandeira, huma negrinha, e hum barbeiro, sangrador e dentista: na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
100,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,barbeiro,,,M,,preto,escravo,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma boa mocamba, com todas as prendas precisas; huma preta moça, que lava, engomma, cose e cozinha; huma boa lavadeira de rio e quitandeira, huma negrinha, e hum barbeiro, sangrador e dentista: na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
101,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua da Valla, 53",,"ALUGA-SE huma preta com muito bom leite do primeiro parto, na rua da Valla n. 53.",,,,,,,,,,,,,,,,
102,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, cozinheira, costureira",,,F,15,preta,escrava,"Beco do Carmo, 9",,"ALUGA-SE, no beco do Carmo n. 9, huma preta de nação, de 15 annos de idade, que cose, lava, cozinha e engomma.",,,,,,,,,,,,,,,,
103,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,,,,,ama de leite,,,F,,,escrava,,,"VENDE-SE huma ama com muito e superior leite, e hum filho de 3 mezes, a qual se vende com o filho ou sem elle; he mocamba recolhida e prendada.",,,,,,,,,,,,,,,,
104,Jornal do Commercio,93,3,http://memoria.bn.br/DocReader/364568_03/371,7-Apr-1840,venda,oferecendo serviço,1,490,,,,"lavadeira, engommadeira e cozinheira",,,F,,preta,escrava,"Rua dos Ourives, 112",,"VENDE-SE huma linda preta lavadeira, engommadeira e cozinheira, ainda moça, por 490$ rs.; na rua dos Ourives n. 112.",,,,,,,,,,,,,,,,
